tick,year,month,day,population,awake,asleep,off,courtships_active,courtships_started,courtships_failed,courtships_completed,births,deaths,state_transitions,awake_to_asleep,asleep_to_awake,asleep_to_off
801000,2028,3,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
801100,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
801200,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
801300,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
801400,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
801500,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
801600,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
801700,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
801800,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
801900,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802000,2028,3,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802100,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802200,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802300,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802400,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802500,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802600,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802700,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802800,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
802900,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803000,2028,3,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803100,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803200,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803300,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803400,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803500,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803600,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803700,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803800,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
803900,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804000,2028,3,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804100,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804200,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804300,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804400,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804500,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804600,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804700,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804800,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
804900,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805000,2028,3,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805100,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805200,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805300,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805400,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805500,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805600,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805700,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805800,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
805900,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806000,2028,3,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806100,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806200,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806300,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806400,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806500,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806600,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806700,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806800,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
806900,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807000,2028,3,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807100,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807200,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807300,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807400,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807500,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807600,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807700,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807800,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
807900,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808000,2028,3,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808100,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808200,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808300,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808400,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808500,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808600,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808700,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808800,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
808900,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809000,2028,3,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809100,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809200,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809300,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809400,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809500,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809600,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809700,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809800,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
809900,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810000,2028,3,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810100,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810200,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810300,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810400,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810500,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810600,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810700,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810800,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
810900,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811000,2028,3,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811100,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811200,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811300,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811400,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811500,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811600,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811700,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811800,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
811900,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812000,2028,3,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812100,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812200,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812300,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812400,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812500,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812600,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812700,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812800,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
812900,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813000,2028,3,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813100,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813200,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813300,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813400,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813500,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813600,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813700,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813800,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
813900,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814000,2028,3,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814100,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814200,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814300,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814400,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814500,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814600,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814700,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814800,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
814900,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815000,2028,3,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815100,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815200,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815300,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815400,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815500,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815600,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815700,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815800,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
815900,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816000,2028,3,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816100,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816200,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816300,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816400,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816500,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816600,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816700,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816800,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
816900,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817000,2028,3,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817100,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817200,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817300,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817400,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817500,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817600,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817700,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817800,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
817900,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818000,2028,3,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818100,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818200,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818300,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818400,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818500,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818600,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818700,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818800,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
818900,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819000,2028,3,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819100,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819200,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819300,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819400,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819500,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819600,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819700,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819800,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
819900,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820000,2028,3,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820100,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820200,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820300,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820400,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820500,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820600,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820700,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820800,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
820900,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821000,2028,3,31,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821100,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821200,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821300,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821400,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821500,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821600,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821700,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821800,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
821900,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822000,2028,4,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822100,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822200,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822300,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822400,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822500,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822600,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822700,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822800,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
822900,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823000,2028,4,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823100,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823200,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823300,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823400,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823500,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823600,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823700,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823800,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
823900,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824000,2028,4,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824100,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824200,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824300,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824400,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824500,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824600,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824700,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824800,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
824900,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825000,2028,4,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825100,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825200,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825300,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825400,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825500,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825600,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825700,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825800,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
825900,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826000,2028,4,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826100,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826200,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826300,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826400,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826500,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826600,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826700,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826800,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
826900,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827000,2028,4,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827100,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827200,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827300,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827400,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827500,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827600,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827700,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827800,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
827900,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828000,2028,4,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828100,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828200,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828300,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828400,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828500,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828600,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828700,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828800,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
828900,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829000,2028,4,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829100,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829200,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829300,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829400,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829500,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829600,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829700,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829800,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
829900,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830000,2028,4,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830100,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830200,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830300,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830400,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830500,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830600,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830700,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830800,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
830900,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831000,2028,4,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831100,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831200,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831300,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831400,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831500,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831600,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831700,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831800,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
831900,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832000,2028,4,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832100,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832200,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832300,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832400,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832500,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832600,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832700,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832800,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
832900,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833000,2028,4,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833100,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833200,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833300,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833400,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833500,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833600,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833700,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833800,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
833900,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834000,2028,4,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834100,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834200,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834300,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834400,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834500,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834600,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834700,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834800,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
834900,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835000,2028,4,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835100,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835200,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835300,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835400,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835500,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835600,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835700,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835800,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
835900,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836000,2028,4,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836100,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836200,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836300,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836400,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836500,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836600,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836700,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836800,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
836900,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
837000,2028,4,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
837100,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
837200,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
837300,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
837400,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
837500,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
